title,link,views,date_time,image_link
Write an Efficient Method to Check if a Number is Multiple of 3 | GeeksforGeeks,https://www.youtube.com/watch?v=HcD4CQprpB8,8.6K views,5 years ago,https://i.ytimg.com/vi/HcD4CQprpB8/hqdefault.jpg
Technical Scripter - Event by GeeksforGeeks,https://www.youtube.com/watch?v=KIQKbDGjVHY,14K views,5 years ago,https://i.ytimg.com/vi/KIQKbDGjVHY/hqdefault.jpg
Find words which are greater than given length k | GeeksforGeeks,https://www.youtube.com/watch?v=cpgsVV53mII,2.7K views,5 years ago,https://i.ytimg.com/vi/cpgsVV53mII/hqdefault.jpg
Find last index of a character in a string | GeeksforGeeks,https://www.youtube.com/watch?v=Ih9YswsVyn0,4K views,5 years ago,https://i.ytimg.com/vi/Ih9YswsVyn0/hqdefault.jpg
Count consonants in a string | GeeksforGeeks,https://www.youtube.com/watch?v=Vx_p55xy8KQ,2.8K views,5 years ago,https://i.ytimg.com/vi/Vx_p55xy8KQ/hqdefault.jpg
Efficiently check whether n is a multiple of 4 or not | GeeksforGeeks,https://www.youtube.com/watch?v=ke-Mai2m6Cg,3K views,5 years ago,https://i.ytimg.com/vi/ke-Mai2m6Cg/hqdefault.jpg
Powers of 2 to required sum | GeeksforGeeks,https://www.youtube.com/watch?v=XMrV93KSgKk,3.2K views,5 years ago,https://i.ytimg.com/vi/XMrV93KSgKk/hqdefault.jpg
XOR counts of 0s and 1s in binary representation | GeeksforGeeks,https://www.youtube.com/watch?v=0bSRz_zl0do,2.5K views,5 years ago,https://i.ytimg.com/vi/0bSRz_zl0do/hqdefault.jpg
How to turn off a particular bit in a number? | GeeksforGeeks,https://www.youtube.com/watch?v=tGpBOeBtr7w,5K views,5 years ago,https://i.ytimg.com/vi/tGpBOeBtr7w/hqdefault.jpg
Check whether K-th bit is set or not | GeeksforGeeks,https://www.youtube.com/watch?v=006HH_izfPM,10K views,5 years ago,https://i.ytimg.com/vi/006HH_izfPM/hqdefault.jpg
Extract ‘k’ bits from a given position in a number | GeeksforGeeks,https://www.youtube.com/watch?v=_FJ6FoEc7Yk,13K views,5 years ago,https://i.ytimg.com/vi/_FJ6FoEc7Yk/hqdefault.jpg
Heaven and Hell - Puzzle  | GeeksforGeeks,https://www.youtube.com/watch?v=vPAgAPOiNVI,63K views,5 years ago,https://i.ytimg.com/vi/vPAgAPOiNVI/hqdefault.jpg
Check if two numbers are equal without using comparison operators | GeeksforGeeks,https://www.youtube.com/watch?v=if_uoOTVgXw,9.4K views,5 years ago,https://i.ytimg.com/vi/if_uoOTVgXw/hqdefault.jpg
Sudo GATE free preparation course | GeeksforGeeks,https://www.youtube.com/watch?v=f-yvz0eG4m4,8.6K views,5 years ago,https://i.ytimg.com/vi/f-yvz0eG4m4/hqdefault.jpg
Check if a number has two adjacent set bits | GeeksforGeeks,https://www.youtube.com/watch?v=vCBaiGkDItM,3.1K views,5 years ago,https://i.ytimg.com/vi/vCBaiGkDItM/hqdefault.jpg
"Two nodes of a BST are swapped, correct the BST | GeeksforGeeks",https://www.youtube.com/watch?v=wYaq3U7Mqyg,15K views,5 years ago,https://i.ytimg.com/vi/wYaq3U7Mqyg/hqdefault.jpg
Check if a queue can be sorted in another queue using a stack | GeeksforGeeks,https://www.youtube.com/watch?v=fckxsNKtDUo,6.5K views,5 years ago,https://i.ytimg.com/vi/fckxsNKtDUo/hqdefault.jpg
Minimum cost to convert 3 X 3 matrix into magic square | GeeksforGeeks,https://www.youtube.com/watch?v=2XcZKLpc56o,40K views,5 years ago,https://i.ytimg.com/vi/2XcZKLpc56o/hqdefault.jpg
Check whether a given matrix is orthogonal or not | GeeksforGeeks,https://www.youtube.com/watch?v=ui4OQJjViMs,6.8K views,5 years ago,https://i.ytimg.com/vi/ui4OQJjViMs/hqdefault.jpg
Binary Trees (Introduction) | GeeksforGeeks,https://www.youtube.com/watch?v=W6aZKAJcNJA,42K views,5 years ago,https://i.ytimg.com/vi/W6aZKAJcNJA/hqdefault.jpg
Interchanging first and second halves of stings | GeeksforGeeks,https://www.youtube.com/watch?v=Qo0zMKGEr18,925 views,5 years ago,https://i.ytimg.com/vi/Qo0zMKGEr18/hqdefault.jpg
Microsoft's Most asked Interview Questions (Part 2) | GeeksforGeeks,https://www.youtube.com/watch?v=O4zB91sMKhM,55K views,5 years ago,https://i.ytimg.com/vi/O4zB91sMKhM/hqdefault.jpg
Print middle level of perfect binary tree without finding height | GeeksforGeeks,https://www.youtube.com/watch?v=gy_XfE9eVfc,1K views,5 years ago,https://i.ytimg.com/vi/gy_XfE9eVfc/hqdefault.jpg
Euler tour of Binary Tree | GeeksforGeeks,https://www.youtube.com/watch?v=c_pVFPP2Lb8,12K views,5 years ago,https://i.ytimg.com/vi/c_pVFPP2Lb8/hqdefault.jpg
Find if given vertical level of binary tree is sorted or not | GeeksforGeeks,https://www.youtube.com/watch?v=R8s5NHqyovs,444 views,5 years ago,https://i.ytimg.com/vi/R8s5NHqyovs/hqdefault.jpg
String with maximum number of unique characters | GeeksforGeeks,https://www.youtube.com/watch?v=kjSuTowqkzI,3.1K views,5 years ago,https://i.ytimg.com/vi/kjSuTowqkzI/hqdefault.jpg
Count substrings with each character occurring at most k times | GeeksforGeeks,https://www.youtube.com/watch?v=cSa9ClP1Zo0,3K views,5 years ago,https://i.ytimg.com/vi/cSa9ClP1Zo0/hqdefault.jpg
Find if a string starts and ends with another given string | GeeksforGeeks,https://www.youtube.com/watch?v=C58uB_j9O0M,1.3K views,5 years ago,
Sort the given string using character search | GeeksforGeeks,https://www.youtube.com/watch?v=oyhg9rZYU7s,1.5K views,5 years ago,
Find a number in minimum steps | GeeksforGeeks,https://www.youtube.com/watch?v=GcrapHAFnLg,7.3K views,5 years ago,
Level order traversal with direction change after every two levels | GeeksforGeeks,https://www.youtube.com/watch?v=ihu0_AM4Pwc,732 views,5 years ago,
Validity of a given Tic-Tac-Toe board configuration | GeeksforGeeks,https://www.youtube.com/watch?v=RqOFx7Waehc,6K views,5 years ago,https://i.ytimg.com/vi/RqOFx7Waehc/hqdefault.jpg
Hilbert Matrix | GeeksforGeeks,https://www.youtube.com/watch?v=Rnp62zKoSb4,7.6K views,5 years ago,https://i.ytimg.com/vi/Rnp62zKoSb4/hqdefault.jpg
Maximum product of 4 adjacent elements in matrix | GeeksforGeeks,https://www.youtube.com/watch?v=d2lwo3BoYNk,2.3K views,5 years ago,https://i.ytimg.com/vi/d2lwo3BoYNk/hqdefault.jpg
Tribonacci Word | GeeksforGeeks,https://www.youtube.com/watch?v=TM5-ET2AKJY,1.5K views,5 years ago,https://i.ytimg.com/vi/TM5-ET2AKJY/hqdefault.jpg
Minimum cost to construct a string | GeeksforGeeks,https://www.youtube.com/watch?v=pvhWm7zhgGg,2.9K views,5 years ago,https://i.ytimg.com/vi/pvhWm7zhgGg/hqdefault.jpg
Check if two trees are Mirror | GeeksforGeeks,https://www.youtube.com/watch?v=UG3OhQ5QRkk,6K views,5 years ago,https://i.ytimg.com/vi/UG3OhQ5QRkk/hqdefault.jpg
Detect if two integers have opposite signs (Bitwise Algorithms) | GeeksforGeeks,https://www.youtube.com/watch?v=EmxGwW7Jwl8,3.1K views,5 years ago,https://i.ytimg.com/vi/EmxGwW7Jwl8/hqdefault.jpg
Removing row or column wise duplicates from matrix of characters | GeeksforGeeks,https://www.youtube.com/watch?v=f5M9v-WSXqw,1.9K views,5 years ago,https://i.ytimg.com/vi/f5M9v-WSXqw/hqdefault.jpg
Program for FCFS Scheduling | Set 1 | GeeksforGeeks,https://www.youtube.com/watch?v=Urltcu-8mcs,32K views,6 years ago,https://i.ytimg.com/vi/Urltcu-8mcs/hqdefault.jpg
Maximum difference between node and its ancestor in Binary Tree | GeeksforGeeks,https://www.youtube.com/watch?v=d3ceg_7NcEY,7.4K views,6 years ago,https://i.ytimg.com/vi/d3ceg_7NcEY/hqdefault.jpg
Multilevel queue Scheduling | GeeksforGeeks,https://www.youtube.com/watch?v=_Kcqumoy4VY,4K views,6 years ago,https://i.ytimg.com/vi/_Kcqumoy4VY/hqdefault.jpg
Sudo Placement 2 | A free placement preparation course by GeeksforGeeks,https://www.youtube.com/watch?v=GcQb-h_DtdE,21K views,6 years ago,https://i.ytimg.com/vi/GcQb-h_DtdE/hqdefault.jpg
Find next right node of a given key | Set 2 | GeeksforGeeks,https://www.youtube.com/watch?v=lI9eh_VVrsQ,555 views,6 years ago,https://i.ytimg.com/vi/lI9eh_VVrsQ/hqdefault.jpg
Check for Integer Overflow | GeeksforGeeks,https://www.youtube.com/watch?v=YU4oyORCMdA,12K views,6 years ago,https://i.ytimg.com/vi/YU4oyORCMdA/hqdefault.jpg
Turn off the rightmost set bit | GeeksforGeeks,https://www.youtube.com/watch?v=QKUh9hHqL4w,3.8K views,6 years ago,https://i.ytimg.com/vi/QKUh9hHqL4w/hqdefault.jpg
Convoy Effect | GeeksforGeeks,https://www.youtube.com/watch?v=LgQ28ARVcSY,5.5K views,6 years ago,https://i.ytimg.com/vi/LgQ28ARVcSY/hqdefault.jpg
Sparse search | GeeksforGeeks,https://www.youtube.com/watch?v=HS03UxTx-uA,2K views,6 years ago,https://i.ytimg.com/vi/HS03UxTx-uA/hqdefault.jpg
Count occurences of a word in a string | GeeksforGeeks,https://www.youtube.com/watch?v=AFj5gEmjimE,18K views,6 years ago,https://i.ytimg.com/vi/AFj5gEmjimE/hqdefault.jpg
Sum of first K even-length Palindrome numbers | GeeksforGeeks,https://www.youtube.com/watch?v=bOkE4jxXSrI,1.2K views,6 years ago,https://i.ytimg.com/vi/bOkE4jxXSrI/hqdefault.jpg
gOOGLE cASE of a given sentence | GeeksforGeeks,https://www.youtube.com/watch?v=jr1DXn6pC3w,1K views,6 years ago,https://i.ytimg.com/vi/jr1DXn6pC3w/hqdefault.jpg
Remove all the palindromic words from the given sentence | GeeksforGeeks,https://www.youtube.com/watch?v=GmqMmEx5JOI,4.1K views,6 years ago,https://i.ytimg.com/vi/GmqMmEx5JOI/hqdefault.jpg
Length of longest balanced parentheses prefix | GeeksforGeeks,https://www.youtube.com/watch?v=yKoBPhyMRRc,1.9K views,6 years ago,https://i.ytimg.com/vi/yKoBPhyMRRc/hqdefault.jpg
Converting one string to other using append and delete last operations | GeeksforGeeks,https://www.youtube.com/watch?v=lmAkZ1bKcc8,5K views,6 years ago,https://i.ytimg.com/vi/lmAkZ1bKcc8/hqdefault.jpg
Reverse alternate levels of a perfect binary tree | GeeksforGeeks,https://www.youtube.com/watch?v=jXqewB-CiJY,3K views,6 years ago,https://i.ytimg.com/vi/jXqewB-CiJY/hqdefault.jpg
Print a Binary Tree in Vertical Order | Set 3 (Using Level Order Traversal) | GeeksforGeeks,https://www.youtube.com/watch?v=5u7n4jWx5r0,19K views,6 years ago,https://i.ytimg.com/vi/5u7n4jWx5r0/hqdefault.jpg
Convert a normal BST to Balanced BST  | GeeksforGeeks,https://www.youtube.com/watch?v=ElUqyFsddvo,23K views,6 years ago,https://i.ytimg.com/vi/ElUqyFsddvo/hqdefault.jpg
"Program to count vowels, consonant, digits and special characters in string | GeeksforGeeks",https://www.youtube.com/watch?v=2302sAlMZ8g,17K views,6 years ago,https://i.ytimg.com/vi/2302sAlMZ8g/hqdefault.jpg
Construct a complete binary tree from given array in level order fashion | GeeksforGeeks,https://www.youtube.com/watch?v=k14dvCPsn3Q,41K views,6 years ago,https://i.ytimg.com/vi/k14dvCPsn3Q/hqdefault.jpg
Find one extra character in a string | GeeksforGeeks,https://www.youtube.com/watch?v=NrvoNxLThg0,3.9K views,6 years ago,https://i.ytimg.com/vi/NrvoNxLThg0/hqdefault.jpg
Check if all levels of two trees are anagrams or not | GeeksforGeeks,https://www.youtube.com/watch?v=Z9J_dMFJyCw,2.2K views,6 years ago,https://i.ytimg.com/vi/Z9J_dMFJyCw/hqdefault.jpg
Microsoft's Most asked Interview Questions (Part 1) | GeeksforGeeks,https://www.youtube.com/watch?v=SsmNI3Mlp0I,188K views,6 years ago,https://i.ytimg.com/vi/SsmNI3Mlp0I/hqdefault.jpg
Smallest alphabet greater than a given character | GeeksforGeeks,https://www.youtube.com/watch?v=RPG44L2XlG8,1.9K views,6 years ago,https://i.ytimg.com/vi/RPG44L2XlG8/hqdefault.jpg
Fibonacci Word | GeeksforGeeks,https://www.youtube.com/watch?v=G2CttokqYwo,3.9K views,6 years ago,https://i.ytimg.com/vi/G2CttokqYwo/hqdefault.jpg
Count palindrome words in a sentence | GeeksforGeeks,https://www.youtube.com/watch?v=z-5HChTA0ME,16K views,6 years ago,https://i.ytimg.com/vi/z-5HChTA0ME/hqdefault.jpg
Closest product pair in an array | GeeksforGeeks,https://www.youtube.com/watch?v=k7NV6LsJeU8,2.4K views,6 years ago,https://i.ytimg.com/vi/k7NV6LsJeU8/hqdefault.jpg
Amazon Interview Questions - 2 | GeeksforGeeks,https://www.youtube.com/watch?v=bptRLm3OiV8,71K views,6 years ago,https://i.ytimg.com/vi/bptRLm3OiV8/hqdefault.jpg
Remove consecutive vowels from string | GeeksforGeeks,https://www.youtube.com/watch?v=Q_hsm2Qh9SE,5.4K views,6 years ago,https://i.ytimg.com/vi/Q_hsm2Qh9SE/hqdefault.jpg
Program for Priority Scheduling (Set 1)| GeeksforGeeks,https://www.youtube.com/watch?v=MFa2NvJOI54,7.2K views,6 years ago,https://i.ytimg.com/vi/MFa2NvJOI54/hqdefault.jpg
Sudo Placement | A Brief Reminder,https://www.youtube.com/watch?v=Rk109Ko7c9o,3.4K views,6 years ago,https://i.ytimg.com/vi/Rk109Ko7c9o/hqdefault.jpg
Perfect Square String | GeeksforGeeks,https://www.youtube.com/watch?v=_Fv1yMF3bfo,1.2K views,6 years ago,https://i.ytimg.com/vi/_Fv1yMF3bfo/hqdefault.jpg
Check whether second string can be formed from characters of first string | GeeksforGeeks,https://www.youtube.com/watch?v=2J9r0lvAQjI,3.2K views,6 years ago,https://i.ytimg.com/vi/2J9r0lvAQjI/hqdefault.jpg
Print all funny words in a string | GeeksforGeeks,https://www.youtube.com/watch?v=f0GkhCOX5eY,1.3K views,6 years ago,https://i.ytimg.com/vi/f0GkhCOX5eY/hqdefault.jpg
Egg Dropping Problem - Approach to write the code (Dynamic Programming) | GeeksforGeeks,https://www.youtube.com/watch?v=KVfxgpI3Tv0,113K views,6 years ago,https://i.ytimg.com/vi/KVfxgpI3Tv0/hqdefault.jpg
Pro Geek Cup 2.0 | GeeksforGeeks,https://www.youtube.com/watch?v=XPUVr8pHkpY,1.7K views,6 years ago,https://i.ytimg.com/vi/XPUVr8pHkpY/hqdefault.jpg
Number of flips to make binary string alternate | GeeksforGeeks,https://www.youtube.com/watch?v=3jxxC7959jY,6.7K views,6 years ago,https://i.ytimg.com/vi/3jxxC7959jY/hqdefault.jpg
Multilevel Feedback Queue Scheduling (Operating System) | GeeksforGeeks,https://www.youtube.com/watch?v=cApdURNWJPc,11K views,6 years ago,https://i.ytimg.com/vi/cApdURNWJPc/hqdefault.jpg
Sudo Placement | A free placement preparation course by GeeksforGeeks,https://www.youtube.com/watch?v=hGa9MyvDsk4,31K views,6 years ago,https://i.ytimg.com/vi/hGa9MyvDsk4/hqdefault.jpg
Knapsack Problem - Approach to write the code (Dynamic Programming) | GeeksforGeeks,https://www.youtube.com/watch?v=ywiH-zRH1mA,115K views,6 years ago,https://i.ytimg.com/vi/ywiH-zRH1mA/hqdefault.jpg
Minimum increment by k operations to make all elements equal | GeeksforGeeks,https://www.youtube.com/watch?v=DcZLMa5UP7s,5.5K views,6 years ago,https://i.ytimg.com/vi/DcZLMa5UP7s/hqdefault.jpg
Sum of nodes on the longest path from root to leaf node | GeeksforGeeks,https://www.youtube.com/watch?v=O9jsfsa4idU,4.9K views,6 years ago,https://i.ytimg.com/vi/O9jsfsa4idU/hqdefault.jpg
Interleave the first half of the queue with second half | GeeksforGeeks,https://www.youtube.com/watch?v=BNuXP58kAWk,4.3K views,6 years ago,https://i.ytimg.com/vi/BNuXP58kAWk/hqdefault.jpg
Sum of all the parent nodes having child node x | GeeksforGeeks,https://www.youtube.com/watch?v=bG6nkyHkzXM,1.2K views,6 years ago,https://i.ytimg.com/vi/bG6nkyHkzXM/hqdefault.jpg
Binary tree to string with brackets | GeeksforGeeks,https://www.youtube.com/watch?v=ymIgl_tFAwQ,8.7K views,6 years ago,https://i.ytimg.com/vi/ymIgl_tFAwQ/hqdefault.jpg
Access Modifiers in Java | GeeksforGeeks,https://www.youtube.com/watch?v=Ruy-yzj-JG8,41K views,6 years ago,https://i.ytimg.com/vi/Ruy-yzj-JG8/hqdefault.jpg
Number of children of given node in n-ary Tree | GeeksforGeeks,https://www.youtube.com/watch?v=TPTa3cm5YYc,5.1K views,6 years ago,https://i.ytimg.com/vi/TPTa3cm5YYc/hqdefault.jpg
Check whether a given string is an interleaving of two other given strings | GeeksforGeeks,https://www.youtube.com/watch?v=WBXy-sztEwI,12K views,6 years ago,https://i.ytimg.com/vi/WBXy-sztEwI/hqdefault.jpg
Find largest subtree sum in a tree | GeeksforGeeks,https://www.youtube.com/watch?v=7opoOv7SVko,5.5K views,6 years ago,https://i.ytimg.com/vi/7opoOv7SVko/hqdefault.jpg
Shortest Job First (or SJF) scheduling | Set 1 (Non- preemptive) | GeeksforGeeks,https://www.youtube.com/watch?v=LGKAScZD8Yk,14K views,6 years ago,https://i.ytimg.com/vi/LGKAScZD8Yk/hqdefault.jpg
Depth of an N-Ary tree | GeeksforGeeks,https://www.youtube.com/watch?v=x_hJLIOIqa8,6.9K views,6 years ago,https://i.ytimg.com/vi/x_hJLIOIqa8/hqdefault.jpg
Number of siblings of a given Node in n-ary Tree | GeeksforGeeks,https://www.youtube.com/watch?v=Zm8SMMtJkF8,2.8K views,6 years ago,https://i.ytimg.com/vi/Zm8SMMtJkF8/hqdefault.jpg
"Print all the paths from root, with a specified sum in Binary tree | GeeksforGeeks",https://www.youtube.com/watch?v=EKcSdsPro0s,2.8K views,6 years ago,https://i.ytimg.com/vi/EKcSdsPro0s/hqdefault.jpg
BST to a Tree with sum of all smaller keys | GeeksforGeeks,https://www.youtube.com/watch?v=AmSgD5JYMAc,1K views,6 years ago,https://i.ytimg.com/vi/AmSgD5JYMAc/hqdefault.jpg
Root to leaf path with maximum distinct nodes | GeeksforGeeks,https://www.youtube.com/watch?v=YYvhvJA_sqA,5.6K views,6 years ago,https://i.ytimg.com/vi/YYvhvJA_sqA/hqdefault.jpg
Find the closest element in Binary Search Tree | GeeksforGeeks,https://www.youtube.com/watch?v=jC36sjf3PCo,8.6K views,6 years ago,https://i.ytimg.com/vi/jC36sjf3PCo/hqdefault.jpg
Sum of k smallest elements in BST | GeeksforGeeks,https://www.youtube.com/watch?v=S02iWYlmyH4,3.1K views,6 years ago,https://i.ytimg.com/vi/S02iWYlmyH4/hqdefault.jpg
Print all k-sum paths in a binary tree | GeeksforGeeks,https://www.youtube.com/watch?v=7oL8kDCk1OI,16K views,6 years ago,https://i.ytimg.com/vi/7oL8kDCk1OI/hqdefault.jpg
Symmetric Tree (Mirror Image of itself) | GeeksforGeeks,https://www.youtube.com/watch?v=UaZtKuaVNp0,6.9K views,6 years ago,https://i.ytimg.com/vi/UaZtKuaVNp0/hqdefault.jpg
Convert a BST to a Binary Tree so that sum of greater keys is added to every key | GeeksforGeeks,https://www.youtube.com/watch?v=9zAPzXK5EaU,1.3K views,6 years ago,https://i.ytimg.com/vi/9zAPzXK5EaU/hqdefault.jpg
Check if all leaves are at same level | GeeksforGeeks,https://www.youtube.com/watch?v=K5ifmmXjwOg,6K views,6 years ago,https://i.ytimg.com/vi/K5ifmmXjwOg/hqdefault.jpg
Detect if two integers have opposite signs (Dynamic Programming)  | GeeksforGeeks,https://www.youtube.com/watch?v=L7OojUR1wFM,3.9K views,6 years ago,https://i.ytimg.com/vi/L7OojUR1wFM/hqdefault.jpg
K’th Largest Element in BST when modification to BST is not allowed | GeeksforGeeks,https://www.youtube.com/watch?v=QavTg43VDsU,15K views,6 years ago,https://i.ytimg.com/vi/QavTg43VDsU/hqdefault.jpg
Worst Fit algorithm in Memory Management | GeeksforGeeks,https://www.youtube.com/watch?v=fQY2FVhDu9k,10K views,6 years ago,https://i.ytimg.com/vi/fQY2FVhDu9k/hqdefault.jpg
First Fit algorithm in Memory Management | GeeksforGeeks,https://www.youtube.com/watch?v=RZ6674-mjrQ,34K views,6 years ago,https://i.ytimg.com/vi/RZ6674-mjrQ/hqdefault.jpg
Best Fit algorithm in Memory Management | GeeksforGeeks,https://www.youtube.com/watch?v=TQSVMBsK1kk,25K views,6 years ago,https://i.ytimg.com/vi/TQSVMBsK1kk/hqdefault.jpg
Find largest word in dictionary by deleting some characters of given string | GeeksforGeeks,https://www.youtube.com/watch?v=31iAzVf8UxU,4.9K views,6 years ago,https://i.ytimg.com/vi/31iAzVf8UxU/hqdefault.jpg
Count number of substrings that start and end with 1 in a Binary String | GeeksforGeeks,https://www.youtube.com/watch?v=h8UZKBq1ZR8,5.5K views,6 years ago,https://i.ytimg.com/vi/h8UZKBq1ZR8/hqdefault.jpg
All combinations of strings that can be used to dial a number | GeeksforGeeks,https://www.youtube.com/watch?v=tE9EF-2Jw8U,5.3K views,6 years ago,https://i.ytimg.com/vi/tE9EF-2Jw8U/hqdefault.jpg
Inheritance in Java | GeeksforGeeks,https://www.youtube.com/watch?v=AK_aFPSnU7Y,10K views,6 years ago,https://i.ytimg.com/vi/AK_aFPSnU7Y/hqdefault.jpg
Check if a given sequence of moves for a robot is circular or not | GeeksforGeeks,https://www.youtube.com/watch?v=SKM3LenkDDc,5.2K views,6 years ago,https://i.ytimg.com/vi/SKM3LenkDDc/hqdefault.jpg
Variables in Java | GeeksforGeeks,https://www.youtube.com/watch?v=snIUtdg0K30,19K views,6 years ago,https://i.ytimg.com/vi/snIUtdg0K30/hqdefault.jpg
Check if two given strings are isomorphic to each other | GeeksforGeeks,https://www.youtube.com/watch?v=7fWTI6AOydo,11K views,6 years ago,https://i.ytimg.com/vi/7fWTI6AOydo/hqdefault.jpg
Caesar Cipher | GeeksforGeeks,https://www.youtube.com/watch?v=S472gPqwF-o,33K views,6 years ago,https://i.ytimg.com/vi/S472gPqwF-o/hqdefault.jpg
Python Program to replace a word with asterisks in a sentence | GeeksforGeeks,https://www.youtube.com/watch?v=x7byidJ-KB4,9.8K views,6 years ago,https://i.ytimg.com/vi/x7byidJ-KB4/hqdefault.jpg
